-1.2789,1.2789,-0.29109,-0.19192,-3.8832,-2.6265,4.959,-0.29109,-0.19192,1.352,-0.29109,-0.19192,-4.2191e-06
-1.6289,1.6289,0.077411,0.029899,-5.3942,-3.6197,6.3164,0.077411,0.029899,-0.32744,0.077411,0.029899,-2.4187e-10
-1.6559,1.6559,0.15415,0.071596,-5.5592,-3.721,6.4211,0.15415,0.071596,-0.67033,0.15415,0.071596,-9.5292e-13
-1.6246,1.6246,0.058223,0.03688,-5.361,-3.6172,6.2997,0.058223,0.03688,-0.26813,0.058223,0.03688,-4.0803e-15
-1.583,1.583,0.0012441,0.017779,-5.1681,-3.5063,6.1382,0.0012441,0.017779,-0.031536,0.0012441,0.017779,-1.5409e-17
-1.5355,1.5355,-0.0072447,0.01075,-5.0047,-3.3947,5.9542,-0.0072447,0.01075,0.010067,-0.0072447,0.01075,-1.3329e-20
-1.4868,1.4868,-0.0027986,0.0038534,-4.85,-3.2804,5.7651,-0.0027986,0.0038534,0.0043432,-0.0027986,0.0038534,-1.3329e-20
-1.438,1.438,0.00029987,-0.00059594,-4.6938,-3.1684,5.5759,0.00029987,-0.00059594,-0.00018738,0.00029987,-0.00059594,-1.3329e-20
-1.3892,1.3892,0.00085913,-0.0015227,-4.5352,-3.06,5.3867,0.00085913,-0.0015227,-0.00081724,0.00085913,-0.0015227,-1.3329e-20
-1.3404,1.3404,0.00043392,-0.0007932,-4.3755,-2.9532,5.1975,0.00043392,-0.0007932,-0.00037616,0.00043392,-0.0007932,-1.3329e-20
-1.2916,1.2916,3.4318e-05,-7.4157e-05,-4.2158,-2.8464,5.0083,3.4318e-05,-7.4157e-05,-1.2397e-05,3.4318e-05,-7.4157e-05,-1.3329e-20
-1.2428,1.2428,-9.7238e-05,0.00017507,-4.0564,-2.7391,4.8191,-9.7238e-05,0.00017507,8.8367e-05,-9.7238e-05,0.00017507,-1.3329e-20
-1.194,1.194,-6.8997e-05,0.00012695,-3.8972,-2.6315,4.6299,-6.8997e-05,0.00012695,5.8551e-05,-6.8997e-05,0.00012695,-1.3329e-20
-1.1452,1.1452,-1.2157e-05,2.3669e-05,-3.738,-2.5239,4.4408,-1.2157e-05,2.3669e-05,8.3398e-06,-1.2157e-05,2.3669e-05,-1.3329e-20
-1.0964,1.0964,7.0941e-06,-1.5151e-05,-3.5788,-2.4163,4.2516,7.0941e-06,-1.5151e-05,-2.834e-06,7.0941e-06,-1.5151e-05,-1.3329e-20
-1.0477,1.0477,1.2834e-05,-2.4729e-05,-3.4196,-2.3088,4.0624,1.2834e-05,-2.4729e-05,-9.1982e-06,1.2834e-05,-2.4729e-05,-1.3329e-20
-0.99888,0.99888,6.1185e-06,-1.0564e-05,-3.2603,-2.2013,3.8733,6.1185e-06,-1.0564e-05,-6.2458e-06,6.1185e-06,-1.0564e-05,-1.3329e-20
-0.95009,0.95009,-4.108e-06,5.6366e-06,-3.1011,-2.0938,3.6841,-4.108e-06,5.6366e-06,6.4056e-06,-4.108e-06,5.6366e-06,-1.3329e-20
-0.90131,0.90131,-2.0983e-07,1.0441e-06,-2.9419,-1.9863,3.4949,-2.0983e-07,1.0441e-06,-8.213e-07,-2.0983e-07,1.0441e-06,-1.3329e-20
